list-il-m,8,8,1,192,2389467,12445
list-il-m,8,16,1,384,7672020,19979
list-il-m,8,32,1,768,27155478,35358
list-il-m,12,1,1,36,398162,11060
list-il-m,12,2,1,72,375278,5212
list-il-m,12,4,1,144,1044307,7252
list-il-m,12,8,1,288,3749070,13017
list-il-m,12,16,1,576,14297846,24822
list-il-m,12,32,1,1152,65424002,56791
list-dl-m,2,1,1,6,109928,18321
list-dl-m,2,2,1,12,78527,6543
list-dl-m,2,4,1,24,114354,4764
list-dl-m,2,8,1,48,209413,4362
list-dl-m,2,16,1,96,578400,6025
list-dl-m,2,32,1,192,1931954,10062
list-dl-m,4,1,1,12,143182,11931
list-dl-m,4,2,1,24,147964,6165
list-dl-m,4,4,1,48,183008,3812
list-dl-m,4,8,1,96,706634,7360
list-dl-m,4,16,1,192,1867097,9724
list-dl-m,4,32,1,384,5708529,14865
list-dl-m,8,1,1,24,275935,11497
list-dl-m,8,2,1,48,259031,5396
list-dl-m,8,4,1,96,504438,5254
list-dl-m,8,8,1,192,1551494,8080
list-dl-m,8,16,1,384,6213553,16181
list-dl-m,8,32,1,768,21900041,28515
list-dl-m,12,1,1,36,403960,11221
list-dl-m,12,2,1,72,374493,5201
list-dl-m,12,4,1,144,856047,5944
list-dl-m,12,8,1,288,2496206,8667
list-dl-m,12,16,1,576,9873861,17142
list-dl-m,12,32,1,1152,32514137,28224
list-i-s,2,1,1,6,111354,18559
list-i-s,2,2,1,12,177074,14756
list-i-s,2,4,1,24,117584,4899
list-i-s,2,8,1,48,119260,2484
list-i-s,2,16,1,96,126645,1319
list-i-s,2,32,1,192,176748,920
list-i-s,4,1,1,12,150324,12527
list-i-s,4,2,1,24,138650,5777
list-i-s,4,4,1,48,121692,2535
list-i-s,4,8,1,96,117983,1228
list-i-s,4,16,1,192,211282,1100
list-i-s,4,32,1,384,892533,2324
list-i-s,8,1,1,24,283739,11822
list-i-s,8,2,1,48,258345,5382
list-i-s,8,4,1,96,272732,2840
list-i-s,8,8,1,192,288020,1500
list-i-s,8,16,1,384,368290,959
list-i-s,8,32,1,768,3345175,4355
list-i-s,12,1,1,36,431297,11980
list-i-s,12,2,1,72,415658,5773
list-i-s,12,4,1,144,373018,2590
list-i-s,12,8,1,288,369878,1284
list-i-s,12,16,1,576,2201501,3822
list-i-s,12,32,1,1152,7159719,6215
list-d-s,2,1,1,6,76267,12711
list-d-s,2,2,1,12,84654,7054
list-d-s,2,4,1,24,113006,4708
list-d-s,2,8,1,48,117411,2446
list-d-s,2,16,1,96,129273,1346
list-d-s,2,32,1,192,147842,770
list-d-s,4,1,1,12,130096,10841
list-d-s,4,2,1,24,138588,5774
list-d-s,4,4,1,48,187088,3897
list-d-s,4,8,1,96,176488,1838
list-d-s,4,16,1,192,208440,1085
list-d-s,4,32,1,384,236673,616
list-d-s,8,1,1,24,251792,10491
list-d-s,8,2,1,48,325566,6782
list-d-s,8,4,1,96,216454,2254
list-d-s,8,8,1,192,288347,1501
list-d-s,8,16,1,384,269167,700
list-d-s,8,32,1,768,977185,1272
list-d-s,12,1,1,36,390222,10839
list-d-s,12,2,1,72,388402,5394
list-d-s,12,4,1,144,409949,2846
list-d-s,12,8,1,288,414972,1440
list-d-s,12,16,1,576,578490,1004
list-d-s,12,32,1,1152,6171013,5356
list-il-s,2,1,1,6,133533,22255
list-il-s,2,2,1,12,130270,10855
list-il-s,2,4,1,24,132233,5509
list-il-s,2,8,1,48,208813,4350
list-il-s,2,16,1,96,564174,5876
list-il-s,2,32,1,192,2022497,10533
list-il-s,4,1,1,12,146050,12170
list-il-s,4,2,1,24,179775,7490
list-il-s,4,4,1,48,234650,4888
list-il-s,4,8,1,96,605201,6304
list-il-s,4,16,1,192,3688751,19212
list-il-s,4,32,1,384,10463710,27249
list-il-s,8,1,1,24,282910,11787
list-il-s,8,2,1,48,298787,6224
list-il-s,8,4,1,96,940248,9794
list-il-s,8,8,1,192,3060760,15941
list-il-s,8,16,1,384,10938659,28486
list-il-s,8,32,1,768,60383468,78624
list-il-s,12,1,1,36,374888,10413
list-il-s,12,2,1,72,388136,5390
list-il-s,12,4,1,144,1853622,12872
list-il-s,12,8,1,288,7391453,25664
list-il-s,12,16,1,576,10703285,18582
list-il-s,12,32,1,1152,120342398,104463
list-dl-s,2,1,1,6,80920,13486
list-dl-s,2,2,1,12,154616,12884
list-dl-s,2,4,1,24,168287,7011
list-dl-s,2,8,1,48,305832,6371
list-dl-s,2,16,1,96,553954,5770
list-dl-s,2,32,1,192,3809001,19838
list-dl-s,4,1,1,12,177475,14789
list-dl-s,4,2,1,24,181817,7575
list-dl-s,4,4,1,48,160695,3347
list-dl-s,4,8,1,96,884604,9214
list-dl-s,4,16,1,192,3734076,19448
list-dl-s,4,32,1,384,7314791,19048
list-dl-s,8,1,1,24,326983,13624
list-dl-s,8,2,1,48,264787,5516
list-dl-s,8,4,1,96,772779,8049
list-dl-s,8,8,1,192,1169359,6090
list-dl-s,8,16,1,384,12552064,32687
list-dl-s,8,32,1,768,49892657,64964
list-dl-s,12,1,1,36,434616,12072
list-dl-s,12,2,1,72,414980,5763
list-dl-s,12,4,1,144,462418,3211
list-dl-s,12,8,1,288,6454548,22411
list-dl-s,12,16,1,576,21113619,36655
list-dl-s,12,32,1,1152,107350505,93186
list-none-m,1,1000,1,3000,8573363,2857
list-none-m,2,1000,1,6000,27019731,4503
list-none-m,4,1000,1,12000,89699154,7474
list-none-m,8,1000,1,24000,213269198,8886
list-none-m,12,1000,1,36000,372695990,10352
list-none-m,16,1000,1,48000,1022053044,21292
list-none-m,24,1000,1,72000,1900793120,26399
list-none-s,1,1000,1,3000,8421827,2807
list-none-s,2,1000,1,6000,116792435,19465
list-none-s,4,1000,1,12000,705075231,58756
list-none-s,8,1000,1,24000,3729599551,155399
list-none-s,12,1000,1,36000,10996292420,305452
list-none-s,16,1000,1,48000,28283456638,589238
list-none-s,24,1000,1,72000,171978231051,2388586
